NUTS3;CODE
'DE27C';'87769'
'DE914';'29393'
'DEF06';'21483'
'DE256';'91572'
'DE266';'97528'
'DEG0E';'98553'
'DE27B';'87656'
'DE257';'96193'
'DE111';'70469'
'DE111';'70439'
'DEF07';'25855'
'DE269';'63839'
'DEB25';'54457'
'DEA34';'46395'
'DEB25';'54329'
'DEA1F';'46483'
'DEA27';'50129'
'DEC04';'66802'
'DEB24';'54579'
'DEB25';'54344'
'DEA11';'40221'
'DEA12';'47269'
'DEA11';'40213'
'DEA11';'40227'
'DEB22';'54347'
'DEF06';'23911'
'DE257';'91315'
'DEE09';'38899'
'DE21E';'86857'
'DE245';'96179'
'DE271';'86157'
'DE21E';'86937'
'DEG01';'99092'
'DE271';'86154'
'DE24C';'96250'
'DE241';'96050'
'DE735';'34633'
'DE80N';'17390'
'DE40C';'15566'
'DE228';'94110'
'DEF03';'23562'
'DE27D';'86709'
'DEF08';'23683'
'DE245';'96120'
'DE245';'96135'
'DE245';'96103'
'DE258';'90587'
'DE247';'96274'
'DE735';'34613'
'DE719';'63571'
'DE269';'63925'
'DE93B';'27283'
'DE264';'63808'
'DE719';'63607'
'DE269';'63934'
'DE141';'72555'
'DE113';'73728'
'DE719';'63619'
'DE116';'71737'
'DEG0A';'06556'
'DE21I';'86565'
'DE21L';'82319'
'DE259';'91233'
'DEE0A';'06313'
'DE21H';'82067'
'DE212';'80638'
'DEE0A';'06347'
'DEE03';'39116'
'DE21B';'85402'
'DE212';'80799'
'DE212';'80801'
'DEE0C';'06420'
'DE226';'84089'
'DE934';'29499'
'DEB1A';'65624'
'DEB3H';'76831'
'DE723';'65589'
'DE134';'77704'
'DEB1A';'65629'
'DE13A';'79837'
'DE723';'65554'
'DE723';'65550'
'DEB3H';'76872'
'DE94E';'49179'
'DE71D';'65396'
'DE134';'77740'
'DE943';'26123'
'DE124';'76456'
'DE722';'35685'
'DE722';'35683'
'DE94E';'49324'
'DEE08';'06722'
'DEE02';'06114'
'DE94G';'26931'
'DE135';'77773'
'DE718';'61276'
'DE136';'78089'
'DE124';'76597'
'DEB34';'67065'
'DE732';'36154'
'DE269';'97906'
'DEF0C';'24991'
'DE26A';'97846'
'DE238';'93073'
'DE227';'84144'
'DED44';'08499'
'DE21A';'85656'
'DE501';'28335'
'DEF07';'25875'
'DE71D';'65219'
'DE71D';'65223'
'DE71D';'65224'
'DEE0C';'39434'
'DE118';'71718'
'DE21H';'85655'
'DE277';'89432'
'DE27E';'87491'
'DE21H';'85551'
'DE80O';'19370'
'DEG0K';'07819'
'DE249';'95176'
'DE300';'12437'
'DE407';'03249'
'DE228';'94051'
'DE225';'94146'
'DE300';'12587'
'DE225';'94118'
'DE300';'12589'
'DE40B';'01990'
'DED21';'01067'
'DED2C';'01877'
'DED2F';'01844'
'DE402';'03042'
'DEB3F';'66849'
'DE71A';'65795'
'DE126';'68165'
'DE734';'34399'
'DEF09';'25489'
'DE91C';'34346'
'DE11B';'97941'
'DE926';'37635'
'DED2E';'01689'
'DE405';'16356'
'DE406';'15745'
'DE405';'16225'
'DED21';'01187'
'DE225';'94145'
'DED21';'01189'
'DE80N';'17440'
'DE40C';'15528'
'DE80N';'17438'
'DED2F';'01825'
'DED2F';'01819'
'DE147';'88085'
'DEF0E';'25551'
'DE719';'36391'
'DE26A';'97837'
'DE265';'97799'
'DE26C';'97264'
'DEA2A';'51709'
'DEA52';'44141'
'DEB3K';'66509'
'DEB1D';'56291'
'DEB3G';'67744'
'DE248';'91352'
'DE25C';'91788'
'DE21D';'82475'
'DEF08';'23749'
'DE275';'86568'
'DEF08';'23746'
'DE80O';'19230'
'DE118';'74249'
'DE147';'88094'
'DE113';'73252'
'DE929';'30974'
'DE943';'26131'
'DE136';'78141'
'DE124';'76474'
'DEB3E';'67378'
'DE124';'76476'
'DE722';'35638'
'DEB3I';'67459'
'DE218';'85643'
'DE40F';'16945'
'DEG0L';'07958'
'DE239';'92507'
'DE237';'92705'
'DE239';'92540'
'DE22B';'84082'
'DED51';'04207'
'DE80K';'18279'
'DE227';'84178'
'DE21G';'84564'
'DE239';'92552'
'DE237';'92714'
'DE300';'10589'
'DE300';'10587'
'DE300';'12163'
'DE300';'10551'
'DE228';'94127'
'DE300';'10965'
'DE300';'13357'
'DE225';'94157'
'DE405';'16244'
'DE21F';'83739'
'DE228';'94155'
'DEG0T';'98714'
'DEF07';'06280'
'DED42';'08355'
'DEA2D';'04731'
'DEC04';'57320'
'DEF09';'25437'
'DEE0A';'06318'
'DE300';'12053'
'DEB22';'54536'
'DEA32';'45892'
'DEA32';'45879'
'DEA22';'53175'
'DEB1C';'56814'
'DEA22';'53113'
'DEA37';'48607'
'DEB15';'55765'
'DEA22';'53173'
'DEA1A';'42107'
'DEA55';'44628'
'DEB12';'56659'
'DEA26';'52457'
'DEA1F';'47495'
'DE111';'70597'
'DE138';'78462'
'DE939';'21732'
'DE116';'70736'
'DE928';'31552'
'DE932';'21772'
'DE264';'63796'
'DEF07';'25858'
'DE115';'71701'
'DE111';'70197'
'DE138';'78465'
'DE112';'71111'
'DE269';'63843'
'DE725';'36325'
'DE141';'72820'
'DE929';'30177'
'DEF0B';'24360'
'DE26C';'97261'
'DE600';'22525'
'DE11D';'73486'
'DE26C';'97222'
'DE26C';'97285'
'DE145';'89185'
'DEG0R';'99837'
'DE263';'97076'
'DE145';'89183'
'DE26C';'97230'
'DE279';'89269'
'DE265';'97729'
'DE722';'35764'
'DEA42';'33803'
'DE94F';'49424'
'DEB3F';'67680'
'DE134';'77978'
'DEB3D';'67292'
'DEB3H';'67480'
'DE946';'26215'
'DEA2D';'52134'
'DEA1E';'41372'
'DEA26';'52379'
'DEB23';'54614'
'DEA28';'53949'
'DE21E';'86932'
'DE234';'92277'
'DE236';'92366'
'DE218';'85586'
'DE218';'85560'
'DEA35';'59348'
'DEA37';'48366'
'DEB3G';'66901'
'DEA37';'48485'
'DEB17';'56299'
'DEA56';'58454'
'DEA13';'45279'
'DE94B';'49835'
'DEA32';'45886'
'DEB1C';'56856'
'DEA18';'42853'
'DEA1A';'42283'
'DEA2C';'53604'
'DEB3G';'66885'
'DEA35';'48308'
'DEA52';'44135'
'DE139';'79588'
'DEA42';'33334'
'DE71A';'65817'
'DE124';'76599'
'DE123';'76275'
'DEF07';'25992'
'DE71A';'65779'
'DE246';'95488'
'DE80O';'19300'
'DE212';'81241'
'DE300';'10243'
'DE80O';'19303'
'DE21C';'82288'
'DE248';'91320'
'DE21D';'82447'
'DE21N';'82390'
'DEE0C';'06466'
'DE24B';'96197'
'DE246';'91344'
'DE259';'91220'
'DED52';'04657'
'DED52';'04460'
'DEE05';'06804'
'DEE0B';'06254'
'DEE07';'39398'
'DE40I';'03202'
'DE80M';'23952'
'DED42';'08325'
'DED42';'08326'
'DE925';'31029'
'DE925';'31032'
'DE925';'31033'
'DE925';'31039'
'DE91C';'37447'
'DE91C';'37449'
'DEC04';'66780'
'DEB25';'54314'
'DEG0K';'07806'
'DE226';'93333'
'DE21B';'85406'
'DE21A';'85445'
'DE21B';'85417'
'DE249';'95191'
'DE80K';'18239'
'DEE05';'06388'
'DEE05';'06369'
'DEB24';'54574'
'DEB23';'54529'
'DEA1F';'46569'
'DEA27';'50354'
'DEA1C';'40885'
'DE600';'22761'
'DE23A';'95508'
'DEB14';'55569'
'DE257';'90562'
'DE222';'94036'
'DED43';'09634'
'DED2E';'01665'
'DE300';'10961'
'DE300';'13187'
'DE300';'10249'
'DE225';'94160'
'DE259';'91238'
'DE219';'92339'
'DEE0A';'06528'
'DE21H';'82061'
'DE21H';'82049'
'DE212';'81379'
'DEG0K';'07366'
'DE24B';'95356'
'DE219';'93349'
'DE24B';'95502'
'DEE08';'06636'
'DE24B';'95509'
'DE80O';'19372'
'DE21F';'83666'
'DE21H';'85649'
'DE21F';'83627'
'DE40F';'19348'
'DE237';'95519'
'DE80K';'18236'
'DEE0B';'06193'
'DEE07';'39326'
'DE249';'95131'
'DE80O';'19089'
'DE242';'95444'
'DE212';'81547'
'DEA2C';'53332'
'DEA13';'45356'
'DEB17';'56729'
'DEA24';'51379'
'DEA2B';'42799'
'DEC01';'66287'
'DEA13';'45130'
'DEA13';'45128'
'DEA23';'51069'
'DE946';'26180'
'DEE02';'06120'
'DE226';'93342'
'DEG0Q';'98587'
'DEF0F';'23860'
'DE911';'38102'
'DE914';'38524'
'DEF03';'23560'
'DE916';'38700'
'DE933';'21228'
'DEF04';'24534'
'DEG0R';'36404'
'DEF0B';'24247'
'DE144';'89073'
'DE26C';'97228'
'DEG0D';'99638'
'DE145';'89192'
'DE27C';'87767'
'DE11C';'89537'
'DE27C';'86498'
'DE26B';'97525'
'DE27E';'87549'
'DEF0D';'23824'
'DE737';'37287'
'DE146';'88484'
'DE11D';'73572'
'DE600';'22455'
'DE11D';'73563'
'DE145';'89179'
'DE600';'20259'
'DE26C';'97286'
'DE933';'21439'
'DE600';'20099'
'DE26C';'97237'
'DE929';'30655'
'DE737';'37247'
'DE26C';'97291'
'DE265';'97723'
'DEF0B';'24646'
'DE737';'37214'
'DE929';'31275'
'DEC01';'66130'
'DEA56';'45527'
'DEB18';'53572'
'DEB1C';'56859'
'DEB3F';'66877'
'DEB3K';'66987'
'DEB11';'56070'
'DEB3F';'67685'
'DE212';'80636'
'DEG0K';'07381'
'DEG0K';'07356'
'DE21B';'85375'
'DE246';'95466'
'DEE0C';'06408'
'DE234';'92256'
'DE234';'92260'
'DE234';'92245'
'DE238';'93180'
'DE21A';'85457'
'DE254';'90419'
'DEE04';'39649'
'DEG0U';'98744'
'DE248';'91361'
'DE21C';'82287'
'DE21D';'82493'
'DE24A';'96317'
'DE246';'95515'
'DE219';'85080'
'DE94G';'26935'
'DE136';'78048'
'DEB3I';'67141'
'DEB34';'67059'
'DE722';'35647'
'DE12A';'75323'
'DEB1D';'55494'
'DE132';'79395'
'DEB3G';'67748'
'DE735';'34212'
'DE26A';'97778'
'DEF0C';'24837'
'DE26A';'97839'
'DE116';'71540'
'DE733';'36251'
'DE253';'90766'
'DEF08';'23777'
'DE80O';'19243'
'DE275';'86453'
'DE248';'91301'
'DE80M';'23948'
'DEA2D';'52078'
'DEA1B';'47638'
'DEA26';'52393'
'DE218';'85667'
'DE234';'92242'
'DE254';'90425'
'DE254';'90459'
'DE275';'86559'
'DE21C';'82256'
'DEA26';'52385'
'DEB25';'54453'
'DEA1F';'47445'
'DEA1D';'40670'
'DEB22';'54526'
'DEA12';'47059'
'DEC04';'66787'
'DEC04';'66773'
'DEA1D';'41541'
'DEB22';'54516'
'DEC01';'66292'
'DEA2B';'51467'
'DEB15';'55758'
'DEA22';'53225'
'DEA1C';'42555'
'DE259';'90552'
'DE925';'31177'
'DE918';'37581'
'DEF0C';'24996'
'DE11D';'73529'
'DE148';'88285'
'DE114';'73084'
'DE929';'30559'
'DE145';'89189'
'DE600';'20097'
'DE145';'88481'
'DE11A';'74589'
'DE266';'97618'
'DE27E';'87480'
'DE600';'21035'
'DE27C';'87758'
'DE91A';'31234'
'DE268';'97342'
'DE278';'89340'
'DE26B';'97493'
'DE931';'29358'
'DE27E';'87487'
'DEF0F';'22949'
'DE27E';'87541'
'DEF0D';'23823'
'DE277';'89415'
'DE256';'91617'
'DE27E';'87499'
'DE267';'97491'
'DEG0E';'98630'
'DE914';'29386'
'DE27B';'87654'
'DE25A';'91460'
'DEG09';'99991'
'DEA29';'52525'
'DEA2D';'52076'
'DEA2D';'52064'
'DEA1B';'46459'
'DE501';'28777'
'DE94G';'27809'
'DE125';'69115'
'DE501';'28237'
'DE138';'78247'
'DEF07';'25869'
'DE715';'64678'
'DE922';'27257'
'DE80N';'17329'
'DE402';'03048'
'DED2D';'02829'
'DE127';'74862'
'DE143';'72475'
'DE928';'31710'
'DE127';'74864'
'DE118';'74831'
'DE111';'70193'
'DE734';'34479'
'DE928';'31718'
'DE725';'36329'
'DE928';'31556'
'DE141';'72768'
'DE149';'72519'
'DE149';'72505'
'DE149';'72517'
'DE113';'73765'
'DEF05';'25794'
'DE11B';'97896'
'DE928';'31559'
'DE269';'63930'
'DE116';'71364'
'DE116';'71522'
'DE939';'21684'
'DE148';'88377'
'DE25A';'91481'
'DEA11';'40235'
'DE929';'30916'
'DE600';'22609'
'DEF0B';'24366'
'DE115';'70825'
'DEF0C';'24994'
'DE138';'78467'
'DEA13';'45326'
'DEA13';'45257'
'DEB17';'56575'
'DEA37';'48429'
'DEA37';'48282'
'DE949';'26904'
'DEB1D';'56154'
'DEB11';'56072'
'DEA52';'44329'
'DEA58';'58566'
'DE736';'35066'
'DE12C';'72184'
'DE12B';'75249'
'DEF07';'25882'
'DE138';'78259'
'DE715';'69483'
'DE137';'78585'
'DE128';'74933'
'DE725';'35325'
'DE138';'78343'
'DE118';'74389'
'DEF05';'25693'
'DE149';'88605'
'DEA1D';'41539'
'DEB22';'54426'
'DEA13';'45145'
'DEC01';'66133'
'DE211';'85057'
'DEG0G';'99510'
'DE21J';'85304'
'DE216';'83646'
'DE216';'83623'
'DE212';'80992'
'DEG03';'07751'
'DE24B';'95339'
'DE21J';'85126'
'DEB23';'54636'
'DEA1E';'41747'
'DEA26';'52372'
'DEB25';'54455'
'DEA27';'50126'
'DEB24';'54576'
'DEB25';'54338'
'DEB25';'54429'
'DEC01';'66352'
'DEA11';'40591'
'DEA11';'40629'
'DE947';'26571'
'DEC06';'66620'
'DEA13';'45219'
'DEA23';'50737'
'DEB22';'54484'
'DEA2C';'53340'
'DEA23';'50996'
'DE942';'26723'
'DE27B';'87662'
'DE27D';'86687'
'DEG0T';'98716'
'DE917';'38384'
'DE25C';'91738'
'DEG0E';'98694'
'DE21E';'86938'
'DE21D';'82496'
'DE25B';'90596'
'DE21I';'86669'
'DE248';'91358'
'DE934';'29488'
'DE259';'91207'
'DEG0G';'99439'
'DE934';'29484'
'DE21N';'82404'
'DEG05';'99423'
'DE724';'35239'
'DE722';'35579'
'DE12C';'72280'
'DE722';'35576'
'DE724';'35232'
'DEA41';'33617'
'DE12C';'72178'
'DE722';'35581'
'DE501';'28779'
'DEF07';'25826'
'DE736';'35108'
'DE71C';'63263'
'DE27B';'87663'
'DE27B';'87651'
'DEA11';'40627'
'DEB25';'54349'
'DEA23';'50825'
'DEA36';'46286'
'DEA36';'45966'
'DEA23';'50735'
'DEA13';'45149'
'DEA24';'51377'
'DEA32';'45899'
'DEC01';'66280'
'DEA52';'44225'
'DEA33';'48161'
'DEA58';'58579'
'DEB17';'56220'
'DE94E';'49610'
'DEA5A';'57078'
'DEB3J';'55437'
'DE944';'49078'
'DE264';'63864'
'DE269';'63906'
'DE939';'21726'
'DE939';'27449'
'DE113';'73730'
'DE725';'36399'
'DE264';'63879'
'DE264';'63860'
'DE116';'71576'
'DE926';'37649'
'DE719';'36396'
'DE149';'88518'
'DEF0C';'24872'
'DEA29';'52538'
'DEA1B';'47623'
'DEA1B';'47625'
'DEA28';'53940'
'DEA26';'52445'
'DE137';'78606'
'DE715';'64658'
'DE716';'64846'
'DE128';'74889'
'DE12B';'71299'
'DE936';'28865'
'DE922';'27249'
'DE736';'34477'
'DE93B';'27339'
'DE71C';'63512'
'DE71C';'63500'
'DE736';'34454'
'DE118';'74397'
'DE932';'21770'
'DE112';'71032'
'DE264';'63755'
'DE112';'71101'
'DE927';'27333'
'DE928';'31683'
'DE927';'31547'
'DE300';'13125'
'DE300';'12557'
'DE300';'12623'
'DE262';'97412'
'DE277';'89444'
'DE264';'63762'
'DEF07';'25860'
'DE735';'34632'
'DE719';'63584'
'DE147';'88662'
'DE269';'63939'
'DEF07';'25873'
'DE261';'63739'
'DE94C';'26757'
'DE111';'70188'
'DEF0C';'24992'
'DE118';'74229'
'DEF0C';'24997'
'DE113';'72622'
'DE113';'72663'
'DE147';'88719'
'DE923';'31848'
'DE734';'34225'
'DE735';'34576'
'DE147';'88693'
'DE926';'31868'
'DE146';'88499'
'DE146';'88437'
'DEF0B';'24647'
'DE11B';'97996'
'DEF0B';'24644'
'DE925';'31139'
'DEF0D';'24649'
'DE927';'31637'
'DE725';'36367'
'DE11A';'74538'
'DE737';'37217'
'DE929';'30169'
'DE145';'89180'
'DE265';'97786'
'DEF0D';'24576'
'DE928';'31867'
'DE127';'74736'
'DE25A';'91459'
'DE256';'91622'
'DE111';'70619'
'DE118';'74360'
'DE939';'21712'
'DE118';'74861'
'DE719';'63599'
'DEF0E';'25594'
'DE113';'73732'
'DE113';'72669'
'DE147';'88677'
'DE116';'71384'
'DE116';'71404'
'DE926';'37697'
'DED43';'09544'
'DE300';'10245'
'DE300';'10318'
'DE80L';'18586'
'DEF0C';'24863'
'DE116';'71570'
'DE114';'73107'
'DE26A';'97834'
'DE933';'21647'
'DE21H';'85764'
'DE212';'80634'
'DE21B';'85307'
'DE21B';'85391'
'DE21B';'85386'
'DE212';'80538'
'DEE03';'39112'
'DEE08';'06638'
'DE733';'36282'
'DEF0B';'24790'
'DE265';'97769'
'DE26A';'97780'
'DE26A';'97776'
'DEA1F';'46539'
'DEB12';'53533'
'DEC01';'66127'
'DEB25';'54421'
'DEB24';'54558'
'DEA34';'46342'
'DEA23';'50676'
'DE600';'22303'
'DE266';'97659'
'DE27E';'87561'
'DE11D';'73463'
'DE21A';'84427'
'DE803';'18147'
'DE23A';'95685'
'DEG0M';'04626'
'DED45';'08412'
'DE80L';'18311'
'DE21K';'83233'
'DE227';'84187'
'DE227';'84155'
'DE21M';'83370'
'DE21M';'83236'
'DED44';'08237'
'DE21G';'84565'
'DE223';'94315'
'DED52';'04451'
'DE21D';'82488'
'DEG01';'99091'
'DEG0D';'99631'
'DEE07';'39356'
'DEG0U';'07426'
'DE254';'90429'
'DEG01';'99096'
'DEB3C';'67280'
'DE134';'77886'
'DE24D';'95168'
'DE227';'84079'
'DE93A';'29588'
'DE27D';'86650'
'DE276';'86482'
'DE735';'34599'
'DE300';'12359'
'DE300';'12687'
'DED2F';'01744'
'DE217';'85258'
'DEE0D';'39628'
'DE216';'82515'
'DE217';'85241'
'DE80M';'23970'
'DE212';'81375'
'DE24B';'95369'
'DE21J';'85296'
'DE134';'77728'
'DE94E';'49214'
'DEA5A';'57339'
'DE136';'78098'
'DEB3E';'76767'
'DEB3E';'67361'
'DE124';'76461'
'DEA42';'33449'
'DEB3I';'67125'
'DEA46';'32351'
'DEF07';'25996'
'DEB3I';'67376'
'DE13A';'79780'
'DEF07';'25999'
'DE718';'61381'
'DE922';'27259'
'DE129';'75179'
'DE721';'35457'
'DEB18';'53579'
'DEA56';'58256'
'DE300';'10315'
'DED2F';'01738'
'DE406';'15755'
'DE80J';'17099'
'DE300';'12629'
'DE406';'15741'
'DE80N';'17367'
'DED2C';'02633'
'DE254';'90411'
'DE217';'85235'
'DE21N';'82396'
'DE21C';'82290'
'DE21L';'82229'
'DE934';'29497'
'DE21D';'82494'
'DE80O';'19288'
'DED51';'04277'
'DE23A';'95698'
'DED44';'08262'
'DE22B';'94345'
'DE235';'93491'
'DED42';'08328'
'DE22C';'84160'
'DED42';'08309'
'DEB1A';'56133'
'DEB3F';'67707'
'DEB32';'67661'
'DEA58';'58791'
'DE139';'79650'
'DE131';'79108'
'DEB15';'55776'
'DEB15';'55483'
'DE929';'30629'
'DE938';'29649'
'DE148';'88260'
'DE925';'31137'
'DE11D';'73566'
'DE91C';'37075'
'DE266';'97657'
'DE600';'20359'
'DE11D';'73434'
'DE266';'97647'
'DEF0D';'23812'
'DEF0B';'24113'
'DE11D';'73433'
'DE26B';'97534'
'DE600';'22159'
'DE11C';'89520'
'DEG0R';'99819'
'DE11C';'89168'
'DE91C';'37197'
'DE27C';'87779'
'DE27C';'87752'
'DE11C';'89567'
'DE277';'89428'
'DEA26';'52459'
'DEA15';'41239'
'DEA26';'52399'
'DEB25';'54306'
'DEB25';'54313'
'DE21I';'86701'
'DE80O';'19075'
'DE248';'91355'
'DE24B';'95359'
'DEG0A';'06571'
'DE263';'97072'
'DE265';'97725'
'DE300';'14199'
'DE228';'94538'
'DE300';'13437'
'DE80N';'17506'
'DEA43';'32602'
'DE112';'71149'
'DE501';'28277'
'DE715';'69239'
'DE724';'35282'
'DE12B';'71296'
'DE932';'21763'
'DE143';'72459'
'DE142';'72411'
'DE115';'71254'
'DE112';'71229'
'DE932';'21769'
'DEA1C';'40721'
'DEA1C';'40764'
'DEC01';'66115'
'DE40F';'19309'
'DE21I';'86706'
'DE216';'83671'
'DE24A';'96358'
'DEA2D';'52072'
'DEA1E';'41751'
'DEA15';'41061'
'DEG06';'37339'
'DE916';'38678'
'DE27C';'87755'
'DE26B';'97447'
'DEF0F';'22965'
'DE27C';'87776'
'DE26B';'97488'
'DE267';'97503'
'DE256';'91598'
'DEA22';'53121'
'DEA2A';'51647'
'DE94C';'26847'
'DEB3F';'67686'
'DEA2A';'42499'
'DEA2A';'42477'
'DEA56';'58452'
'DEB18';'53567'
'DE94C';'26789'
'DEA32';'45884'
'DEA34';'48624'
'DEA55';'44649'
'DE947';'26548'
'DE949';'49779'
'DEA1A';'42281'
'DE94C';'26831'
'DEA55';'44629'
'DEB12';'53498'
'DEB3I';'67165'
'DE94D';'27777'
'DE922';'27239'
'DE94D';'27243'
'DE12C';'72285'
'DE129';'75175'
'DE712';'60385'
'DE226';'93351'
'DE218';'85599'
'DE249';'95234'
'DE21B';'85413'
'DE40F';'19336'
'DEG0L';'07589'
'DE409';'16269'
'DED2F';'01814'
'DE409';'15320'
'DE404';'14469'
'DED42';'09430'
'DED42';'09518'
'DE300';'13587'
'DE40A';'16761'
'DED2E';'01623'
'DED2E';'01589'
'DED43';'09633'
'DE228';'94104'
'DE300';'10367'
'DE80L';'18546'
'DE225';'94143'
'DED2F';'01773'
'DED2F';'01778'
'DE40B';'03222'
'DE409';'15326'
'DE40C';'15518'
'DED2D';'02799'
'DED2D';'02957'
'DED2D';'02796'
'DE21N';'82362'
'DE254';'90409'
'DE254';'90478'
'DE21E';'82279'
'DEE07';'39387'
'DE219';'85128'
'DEE07';'39345'
'DE219';'85116'
'DEF0D';'24638'
'DEG0Q';'98639'
'DE916';'38644'
'DE278';'89358'
'DEF0A';'24238'
'DE27D';'86735'
'DE268';'96160'
'DE278';'89365'
'DEF0F';'22946'
'DE27C';'87742'
'DE25A';'91463'
'DE911';'38114'
'DEB34';'67061'
'DE114';'73037'
'DE925';'31084'
'DEF04';'24539'
'DE26C';'97218'
'DE279';'89233'
'DE26B';'97440'
'DEA23';'50672'
'DEB13';'57548'
'DE131';'79100'
'DEA57';'59757'
'DEA38';'59320'
'DE27D';'86641'
'DE917';'38350'
'DEE07';'39393'
'DE71E';'63697'
'DE269';'63868'
'DE132';'79232'
'DEA59';'57482'
'DEA2B';'51469'
'DE94B';'48465'
'DEA1A';'42111'
'DEC03';'66540'
'DEA1A';'42119'
'DE949';'26907'
'DEA2C';'53639'
'DEA1A';'42287'
'DEB1C';'56821'
'DEA11';'40597'
'DEA23';'50939'
'DEB22';'54538'
'DE126';'68309'
'DE716';'64331'
'DE718';'61348'
'DE12B';'75203'
'DE724';'35083'
'DE113';'72636'
'DE141';'72539'
'DE119';'74626'
'DE719';'63639'
'DEF0E';'25560'
'DE735';'34639'
'DE21E';'86926'
'DEF08';'23747'
'DE21N';'82386'
'DE219';'85111'
'DE71D';'65399'
'DE944';'49086'
'DE719';'36381'
'DE141';'72587'
'DE116';'73614'
'DEF0E';'25358'
'DE113';'73275'
'DE939';'21640'
'DE116';'73660'
'DE126';'68259'
'DEA46';'32369'
'DE12A';'72213'
'DE712';'60529'
'DE128';'68535'
'DE716';'64342'
'DE138';'78266'
'DE936';'27711'
'DEA45';'32791'
'DEA47';'33098'
'DE138';'78262'
'DE128';'69250'
'DE713';'63071'
'DE719';'61138'
'DE736';'34516'
'DE71C';'63179'
'DE501';'28205'
'DEF07';'25821'
'DE118';'74374'
'DEF07';'25870'
'DE501';'28355'
'DE137';'78567'
'DEF07';'25917'
'DE128';'69412'
'DE80N';'17406'
'DEA5C';'44536'
'DEA52';'44339'
'DEB3K';'66503'
'DEB13';'56593'
'DEB1D';'56281'
'DE94C';'26845'
'DE227';'84076'
'DE237';'92711'
'DE238';'93138'
'DEB3D';'67823'
'DEB13';'57581'
'DE300';'12045'
'DE300';'12057'
'DEB3I';'67133'
'DE714';'55246'
'DEB3B';'67578'
'DE13A';'79805'
'DE21F';'83684'
'DE40F';'19339'
'DE21B';'85408'
'DE21K';'83104'
'DE227';'84174'
'DE221';'84034'
'DE21K';'83088'
'DE21K';'83126'
'DE238';'93107'
'DE232';'93057'
'DEE01';'06862'
'DEG0L';'07980'
'DE237';'92718'
'DEE05';'06794'
'DE21K';'83083'
'DED44';'08233'
'DED52';'04463'
'DEB1B';'56244'
'DEA58';'58840'
'DEB13';'56594'
'DE407';'04910'
'DE406';'15746'
'DED21';'01169'
'DED21';'01159'
'DE225';'94089'
'DE137';'78532'
'DEA46';'32479'
'DE80L';'18334'
'DED51';'04329'
'DED52';'04683'
'DE21M';'83349'
'DE40D';'16837'
'DE21M';'83373'
'DE80J';'17252'
'DE269';'63920'
'DE115';'74354'
'DE264';'63856'
'DE269';'63936'
'DE269';'63927'
'DE113';'72649'
'DE141';'72531'
'DEF0C';'24896'
'DEF0C';'24988'
'DE928';'31555'
'DE735';'36280'
'DEF0E';'25569'
'DE113';'73277'
'DE94E';'49638'
'DEB14';'55450'
'DE132';'79194'
'DE134';'77749'
'DE131';'79106'
'DE25A';'91462'
'DEG0S';'98528'
'DE27B';'87645'
'DE245';'96191'
'DE93A';'29597'
'DED52';'04824'
'DE214';'84503'
'DED42';'09376'
'DED43';'09306'
'DE224';'94527'
'DE408';'14656'
'DED53';'04886'
'DED41';'09127'
'DE80J';'17091'
'DE235';'93474'
'DE40A';'16727'
'DE224';'94571'
'DE229';'94249'
'DE224';'94541'
'DE407';'04931'
'DE300';'14193'
'DE40H';'15806'
'DE40I';'17268'
'DE300';'12157'
'DE40H';'15827'
'DE300';'10117'
'DE80N';'17392'
'DE123';'76307'
'DE128';'68782'
'DE126';'68167'
'DE932';'27612'
'DE71A';'65843'
'DE71A';'65760'
'DEB18';'56317'
'DEB17';'56170'
'DE929';'30827'
'DE145';'89613'
'DE21F';'83730'
'DEA5A';'57258'
'DE94A';'26486'
'DEB3J';'55411'
'DE133';'79350'
'DEB3D';'67814'
'DEB3J';'55459'
'DE124';'77836'
'DEA5A';'57299'
'DEB3D';'67297'
'DEB1A';'65623'
'DE71D';'65345'
'DE945';'26386'
'DE723';'65552'
'DE235';'93468'
'DEE0E';'06917'
'DE40E';'14547'
'DED42';'08352'
'DED42';'09380'
'DED42';'09390'
'DE300';'13595'
'DED2E';'01594'
'DE300';'13505'
'DE80N';'17498'
'DE407';'04938'
'DE225';'94163'
'DE927';'31619'
'DE128';'64754'
'DE142';'72127'
'DE928';'31708'
'DE928';'31693'
'DEF07';'25878'
'DE407';'04934'
'DE300';'12689'
'DE409';'15366'
'DE406';'15713'
'DED21';'01099'
'DE712';'60310'
'DE129';'75181'
'DE241';'96052'
'DE21E';'86916'
'DE917';'38461'
'DE243';'96450'
'DEF08';'23743'
'DE27D';'86703'
'DE275';'86415'
'DE247';'96489'
'DEA58';'58710'
'DEB3K';'76846'
'DE132';'79299'
'DE132';'79289'
'DEA38';'59229'
'DE948';'26219'
'DE94E';'49170'
'DE94E';'49205'
'DE71D';'65346'
'DEB3B';'67574'
'DE71D';'65529'
'DEB3I';'67240'
'DE123';'76351'
'DE122';'76133'
'DE218';'85664'
'DE80N';'17379'
'DED21';'01109'
'DED21';'01239'
'DED21';'01309'
'DE40B';'01993'
'DED2F';'01816'
'DE80N';'17373'
'DE40G';'03172'
'DE300';'12439'
'DE40B';'01979'
'DEB39';'67547'
'DE939';'21730'
'DE142';'72147'
